,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fnum4,param_fnum3,param_fnum2,param_fnum1,param_epochs,param_do,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
60,12.59827151298523,4.309936651992565,0.2800737857818604,0.20276744428119906,64,64,16,128,25,0.1,50,"{'fnum4': 64, 'fnum3': 64, 'fnum2': 16, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.9,0.9,0.95,0.85,0.85,0.89,0.03741657386773941,44,1.0,0.975,0.9875,0.9875,1.0,0.99,0.009354143466934856
61,5.691790771484375,0.5033348336287321,0.2043003559112549,0.055257802279841034,128,64,32,32,25,0,12,"{'fnum4': 128, 'fnum3': 64, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.95,0.9,0.9,0.85,0.9,0.9,0.031622776601683784,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,9.34867720603943,1.3284832502476898,0.17821249961853028,0.014246460935231861,128,128,128,32,25,0.25,25,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 128, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.95,0.9,0.9,0.8,0.85,0.8799999999999999,0.050990195135927834,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,4.448221874237061,1.1086286559007112,0.15007467269897462,0.02194776033155342,64,32,32,16,25,0,25,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 32, 'fnum1': 16, 'epochs': 25, 'do': 0, 'batch_size': 25}",1.0,0.95,0.9,0.85,0.85,0.9099999999999999,0.05830951894845301,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,13.091928577423095,4.1447000246870145,0.19142789840698243,0.01307510670307547,32,64,32,128,25,0.1,50,"{'fnum4': 32, 'fnum3': 64, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.9,0.9,0.9,0.85,0.9,0.89,0.020000000000000018,44,1.0,1.0,1.0,1.0,0.975,0.9949999999999999,0.010000000000000009
65,5.796159315109253,0.1623917696639448,0.19991765022277833,0.04648930128648834,64,32,128,16,25,0,25,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0, 'batch_size': 25}",1.0,0.9,0.95,0.85,0.9,0.9199999999999999,0.05099019513592784,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
66,5.159562635421753,0.6185264389351137,0.15053610801696776,0.011850831933325102,128,128,16,32,25,0.25,50,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",0.9,0.9,0.85,0.85,0.8,0.86,0.03741657386773941,95,0.95,0.9625,0.8875,1.0,0.925,0.945,0.03758324094593228
67,4.428527069091797,0.7511482540940727,0.15806469917297364,0.02548592220253397,128,16,32,32,25,0,50,"{'fnum4': 128, 'fnum3': 16, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 50}",0.95,0.9,0.9,0.85,0.85,0.89,0.03741657386773941,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
68,4.574575471878052,0.949495743778571,0.1667703151702881,0.01790280710891355,128,64,32,16,25,0,12,"{'fnum4': 128, 'fnum3': 64, 'fnum2': 32, 'fnum1': 16, 'epochs': 25, 'do': 0, 'batch_size': 12}",1.0,0.95,0.9,0.85,0.9,0.9200000000000002,0.05099019513592784,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
69,9.544437217712403,1.73799678363273,0.17231945991516112,0.009766467423397195,16,64,64,64,25,0.1,50,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 64, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.95,0.9,0.95,0.85,0.9,0.9099999999999999,0.037416573867739396,13,0.9875,1.0,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
70,17.94177508354187,4.026804019457919,0.19094352722167968,0.030697529038936824,32,16,128,128,25,0,12,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.95,0.95,0.9,0.85,0.85,0.9,0.04472135954999579,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
71,5.579907417297363,0.3262264222576008,0.1521665096282959,0.015376519984221312,16,128,32,32,25,0.25,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",0.9,0.85,0.9,0.85,0.9,0.8800000000000001,0.024494897427831803,67,1.0,0.975,0.975,1.0,1.0,0.99,0.012247448713915901
72,5.020222759246826,1.1538251525343632,0.12915434837341308,0.005558570507573992,32,128,16,16,25,0.1,50,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 16, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.95,0.95,0.85,0.8,0.85,0.8799999999999999,0.05999999999999997,83,0.975,0.9875,1.0,1.0,1.0,0.9925,0.010000000000000004
73,5.543444871902466,0.24324744996890396,0.17673072814941407,0.02726341710334336,32,128,32,32,25,0.1,12,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",0.9,0.95,0.9,0.85,0.85,0.89,0.03741657386773941,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,5.167221164703369,0.8114716030368058,0.13151979446411133,0.010196774331290692,32,32,16,32,25,0.25,25,"{'fnum4': 32, 'fnum3': 32, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.9,0.95,0.95,0.85,0.85,0.9,0.04472135954999579,28,0.975,1.0,1.0,0.975,1.0,0.99,0.012247448713915901
75,6.894902992248535,2.0253331952328457,0.15631704330444335,0.024229481487229695,32,16,128,16,25,0.1,25,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",0.95,0.95,0.9,0.85,0.9,0.9099999999999999,0.037416573867739396,13,1.0,1.0,0.975,1.0,1.0,0.9949999999999999,0.010000000000000009
76,9.945777082443238,1.9361957197715576,0.1591564178466797,0.02162272764493369,64,64,16,64,25,0,12,"{'fnum4': 64, 'fnum3': 64, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 12}",1.0,0.95,0.9,0.85,0.85,0.9099999999999999,0.05830951894845301,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
77,9.396999502182007,1.9222445973427875,0.15643773078918458,0.013241727489104868,16,128,16,64,25,0.25,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",0.9,0.9,0.9,0.85,0.8,0.8700000000000001,0.039999999999999994,89,1.0,0.975,0.9875,1.0,1.0,0.9925,0.010000000000000004
78,5.425781393051148,0.8437484019857583,0.20629444122314453,0.16143583124034955,64,64,16,16,25,0.25,25,"{'fnum4': 64, 'fnum3': 64, 'fnum2': 16, 'fnum1': 16, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.9,0.9,0.85,0.85,0.8,0.86,0.03741657386773941,95,0.975,1.0,1.0,1.0,0.9875,0.9925,0.010000000000000004
79,5.3706567764282225,0.402890432414328,0.13424234390258788,0.008137866855321967,32,128,64,16,25,0.1,25,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 64, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",1.0,0.9,0.85,0.85,0.85,0.89,0.058309518948453015,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
80,13.153380393981934,4.028319402296922,0.1883302688598633,0.027223086284692364,128,32,32,128,25,0.1,25,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",0.85,0.95,0.9,0.85,0.85,0.8799999999999999,0.039999999999999994,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
81,8.145028734207154,2.300028139011227,0.14777851104736328,0.012215639373340536,64,64,16,64,25,0.1,50,"{'fnum4': 64, 'fnum3': 64, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.95,0.95,0.85,0.85,0.85,0.89,0.04898979485566354,44,0.9625,0.9875,1.0,1.0,0.975,0.985,0.014577379737113249
82,8.418990516662598,2.0613357270774033,0.13621273040771484,0.01112586273196532,32,16,32,64,25,0.25,25,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",1.0,0.95,0.9,0.85,0.9,0.9200000000000002,0.05099019513592784,4,1.0,1.0,1.0,1.0,0.9875,0.9974999999999999,0.004999999999999982
83,17.218644762039183,4.993570808794577,0.1768044948577881,0.031005238255600587,32,64,32,128,25,0.25,25,"{'fnum4': 32, 'fnum3': 64, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.9,1.0,0.9,0.85,0.8,0.89,0.06633249580710798,44,1.0,0.975,1.0,1.0,0.975,0.99,0.012247448713915901
84,18.76470775604248,2.9666696780049167,0.1716559886932373,0.007839475903954276,16,64,128,128,25,0.25,25,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.95,0.95,0.9,0.8,0.9,0.9,0.05477225575051658,28,1.0,0.9875,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
85,4.573269605636597,0.6472338700619417,0.15074148178100585,0.019267859777795764,64,16,32,32,25,0.1,50,"{'fnum4': 64, 'fnum3': 16, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.95,0.9,0.9,0.8,0.9,0.89,0.048989794855663536,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
86,13.038292598724365,4.082410912643532,0.18664870262145997,0.03850178079927456,16,64,16,128,25,0.25,12,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 16, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",0.9,0.85,0.85,0.8,0.9,0.8600000000000001,0.03741657386773941,94,1.0,0.95,1.0,0.9625,1.0,0.9824999999999999,0.021794494717703377
87,8.784892749786376,1.6930931634659536,0.18180127143859864,0.011682997509862415,16,128,64,64,25,0,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 64, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.95,0.95,0.9,0.85,0.9,0.9099999999999999,0.037416573867739396,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
88,10.08208508491516,0.7222016471465383,0.16175360679626466,0.014875745581108327,32,32,128,64,25,0.1,25,"{'fnum4': 32, 'fnum3': 32, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",0.9,0.95,0.9,0.85,0.9,0.9,0.031622776601683784,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
89,7.564115238189697,1.6395318323706782,0.16568512916564943,0.018616454748973152,128,64,64,64,25,0,50,"{'fnum4': 128, 'fnum3': 64, 'fnum2': 64, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 50}",0.9,0.9,0.9,0.8,0.9,0.8800000000000001,0.039999999999999994,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
90,18.963064432144165,2.7234009336424885,0.18354458808898927,0.03521885347739,32,128,128,128,25,0.25,25,"{'fnum4': 32, 'fnum3': 128, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.85,1.0,0.9,0.85,0.9,0.9,0.05477225575051661,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
91,9.929032945632935,1.8895306827902467,0.14660611152648925,0.016248619912065266,32,64,32,64,25,0,25,"{'fnum4': 32, 'fnum3': 64, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 25}",1.0,0.95,0.9,0.9,0.9,0.93,0.03999999999999998,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
92,15.547168064117432,2.827777352870028,0.2540267467498779,0.1258880820915067,128,32,128,128,25,0.1,50,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.9,0.9,0.9,0.85,0.85,0.8800000000000001,0.024494897427831803,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
93,6.952463102340698,1.9671711238874496,0.1887657642364502,0.019970862081889616,64,16,32,64,25,0,12,"{'fnum4': 64, 'fnum3': 16, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.9,0.9,0.9,0.85,0.85,0.8800000000000001,0.024494897427831803,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
94,17.09795813560486,4.9085541102651735,0.23567547798156738,0.14296072808107402,16,64,64,128,25,0,12,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 64, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.9,0.9,0.9,0.85,0.9,0.89,0.020000000000000018,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
95,4.5877790451049805,0.6357636700543654,0.14298410415649415,0.011773248410746907,32,16,32,32,25,0.1,50,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.95,0.95,0.9,0.85,0.85,0.9,0.04472135954999579,28,1.0,0.9625,1.0,1.0,1.0,0.9925,0.01499999999999999
96,9.592772006988525,1.6859527123384377,0.17640795707702636,0.024094996166890485,16,128,32,64,25,0.25,12,"{'fnum4': 16, 'fnum3': 128, 'fnum2': 32, 'fnum1': 64, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",1.0,0.9,0.9,0.75,0.85,0.8799999999999999,0.08124038404635961,83,1.0,1.0,1.0,0.9875,1.0,0.9974999999999999,0.004999999999999982
97,13.798556804656982,3.716862274761873,0.18196630477905273,0.011618871832955322,128,128,32,128,25,0.25,12,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 12}",0.95,0.9,0.9,0.85,0.8,0.8800000000000001,0.05099019513592783,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
98,8.998655128479005,2.399256140460581,0.14997754096984864,0.012469371479574155,64,32,128,16,25,0.1,12,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 128, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",0.95,0.85,0.9,0.85,0.85,0.8799999999999999,0.039999999999999994,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
99,4.893871402740478,0.8067530626508292,0.18935346603393555,0.020099292942813082,16,64,16,32,25,0,12,"{'fnum4': 16, 'fnum3': 64, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.9,0.9,0.9,0.9,0.9,0.9,0.0,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
